_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-3.5975845734764293,GO:0000819,M1,1,0,GO Biological Processes,19,sister chromatid segregation,19_GO:0009987 cellular process,-3.5975845734764293,24.267628205128204,8.203767241460032,30286,144,26,3,11.538461538461538,6.265626800161944,4605|9928|11004,MYBL2|KIF14|KIF2C,-0.30508483379084883,0,2,0,0,-4.608727668425704,24.96098901098901,
1,-3.4165695196886925,GO:0140014,M1,1,0,GO Biological Processes,19,mitotic nuclear division,19_GO:0009987 cellular process,-3.4165695196886925,21.051436515291936,7.593431035495538,30286,166,26,3,11.538461538461538,6.265626800161944,4605|9928|11004,MYBL2|KIF14|KIF2C,-0.20325102605073686,0,2,0,0,-4.608727668425704,24.96098901098901,
1,-3.2724415143225554,M2812,M1,1,0,Oncogenic Signatures,4,RPS14 DN.V1 DN,,-3.2724415143225554,18.787841191066995,7.132839780203266,30286,186,26,3,11.538461538461538,6.265626800161944,2030|4605|11004,SLC29A1|MYBL2|KIF2C,-0.15603303369265606,0,2,0,0,-4.608727668425704,24.96098901098901,
1,-3.180852001797783,M5901,M1,1,0,Hallmark Gene Sets,23,HALLMARK G2M CHECKPOINT,,-3.180852001797783,17.472692307692306,6.851148163919568,30286,200,26,3,11.538461538461538,6.265626800161944,4502|4605|11004,MT2A|MYBL2|KIF2C,-0.14362476721550865,0,2,0,0,-4.608727668425704,24.96098901098901,
1,-3.120875886963338,GO:0051276,M1,1,0,GO Biological Processes,19,chromosome organization,19_GO:0009987 cellular process,-3.120875886963338,9.528393896492055,5.573158710290758,30286,489,26,4,15.384615384615385,7.07589393082923,4605|9837|9928|11004,MYBL2|GINS1|KIF14|KIF2C,-0.10712974823058669,0,2,0,0,-4.608727668425704,24.96098901098901,
1,-2.9890887079571136,GO:0098813,M1,1,0,GO Biological Processes,19,nuclear chromosome segregation,19_GO:0009987 cellular process,-2.9890887079571136,14.99801914823374,6.2873354098744585,30286,233,26,3,11.538461538461538,6.265626800161944,4605|9928|11004,MYBL2|KIF14|KIF2C,-0.018808263005452436,0,2,0,0,-4.608727668425704,24.96098901098901,
1,-2.595630521785622,GO:0000280,M1,1,0,GO Biological Processes,19,nuclear division,19_GO:0009987 cellular process,-2.595630521785622,10.920432692307692,5.229464481105408,30286,320,26,3,11.538461538461538,6.265626800161944,4605|9928|11004,MYBL2|KIF14|KIF2C,0.0,0,2,0,0,-4.608727668425704,24.96098901098901,
1,-2.5541711300497134,GO:0007059,M1,1,0,GO Biological Processes,19,chromosome segregation,19_GO:0009987 cellular process,-2.5541711300497134,10.557518010690217,5.124959776569734,30286,331,26,3,11.538461538461538,6.265626800161944,4605|9928|11004,MYBL2|KIF14|KIF2C,0.0,0,2,0,0,-4.608727668425704,24.96098901098901,
1,-2.4999509816607266,GO:0048285,M1,1,0,GO Biological Processes,19,organelle fission,19_GO:0009987 cellular process,-2.4999509816607266,10.099822143174745,4.990120771694207,30286,346,26,3,11.538461538461538,6.265626800161944,4605|9928|11004,MYBL2|KIF14|KIF2C,0.0,0,2,0,0,-4.608727668425704,24.96098901098901,
1,-2.017528539397132,GO:0051301,M1,1,0,GO Biological Processes,19,cell division,19_GO:0009987 cellular process,-2.017528539397132,6.7592620145811635,3.8716490796094196,30286,517,26,3,11.538461538461538,6.265626800161944,901|9928|11004,CCNG2|KIF14|KIF2C,0.0,0,2,0,0,-4.608727668425704,24.96098901098901,
1,-1.9217203165411705,R-HSA-69278,M1,1,0,Reactome Gene Sets,6,"Cell Cycle, Mitotic",,-1.9217203165411705,6.2291238173591115,3.664505901849137,30286,561,26,3,11.538461538461538,6.265626800161944,4605|9837|11004,MYBL2|GINS1|KIF2C,0.0,0,2,0,0,-4.608727668425704,24.96098901098901,
1,-1.6799775893475872,R-HSA-1640170,M1,1,0,Reactome Gene Sets,6,Cell Cycle,,-1.6799775893475872,5.049911071587372,3.159095105493851,30286,692,26,3,11.538461538461538,6.265626800161944,4605|9837|11004,MYBL2|GINS1|KIF2C,0.0,0,2,0,0,-4.608727668425704,24.96098901098901,
1,-4.513763819566566,GO:0005975,M1,1,0,GO Biological Processes,19,carbohydrate metabolic process,19_GO:0008152 metabolic process,-4.513763819566566,13.389036251105216,7.629019256658106,30286,435,26,5,19.23076923076923,7.729201466043273,1117|2760|3418|5973|9446,CHI3L2|GM2A|IDH2|RENBP|GSTO1,-0.6983853346006477,0,3,1,1,-4.513763819566566,15.74116424116424,
1,-3.0496622900713453,GO:1901136,M1,1,0,GO Biological Processes,19,carbohydrate derivative catabolic process,19_GO:0008152 metabolic process,-3.0496622900713453,15.74116424116424,6.461761017364946,30286,222,26,3,11.538461538461538,6.265626800161944,1117|2760|5973,CHI3L2|GM2A|RENBP,-0.058192546049745934,0,3,0,0,-4.513763819566566,15.74116424116424,
1,-3.9082924773191543,GO:0050852,M1,1,0,GO Biological Processes,19,T cell receptor signaling pathway,19_GO:0002376 immune system process,-3.9082924773191543,30.925119128658952,9.341827948092984,30286,113,26,3,11.538461538461538,6.265626800161944,916|11118|11120,CD3E|BTN3A2|BTN2A1,-0.38098844468409554,0,4,1,1,-3.9082924773191543,30.925119128658952,
1,-3.4713227187717175,GO:0050851,M1,1,0,GO Biological Processes,19,antigen receptor-mediated signaling pathway,19_GO:0002376 immune system process,-3.4713227187717175,21.97822931785196,7.774195326077947,30286,159,26,3,11.538461538461538,6.265626800161944,916|11118|11120,CD3E|BTN3A2|BTN2A1,-0.22021566424436206,0,4,0,0,-3.9082924773191543,30.925119128658952,
1,-2.9111616182713282,GO:0002429,M1,1,0,GO Biological Processes,19,immune response-activating cell surface receptor signaling pathway,19_GO:0002376 immune system process,-2.9111616182713282,14.090880893300248,6.067715457228183,30286,248,26,3,11.538461538461538,6.265626800161944,916|11118|11120,CD3E|BTN3A2|BTN2A1,0.0,0,4,0,0,-3.9082924773191543,30.925119128658952,
1,-2.7647624185678197,GO:0002768,M1,1,0,GO Biological Processes,19,immune response-regulating cell surface receptor signaling pathway,19_GO:0002376 immune system process,-2.7647624185678197,12.525227460711331,5.668998198454787,30286,279,26,3,11.538461538461538,6.265626800161944,916|11118|11120,CD3E|BTN3A2|BTN2A1,0.0,0,4,0,0,-3.9082924773191543,30.925119128658952,
1,-2.5994747931153923,GO:0002757,M1,1,0,GO Biological Processes,19,immune response-activating signaling pathway,19_GO:0002376 immune system process,-2.5994747931153923,10.95466602363154,5.239217196473622,30286,319,26,3,11.538461538461538,6.265626800161944,916|11118|11120,CD3E|BTN3A2|BTN2A1,0.0,0,4,0,0,-3.9082924773191543,30.925119128658952,
1,-2.4789648299879734,GO:0002764,M1,1,0,GO Biological Processes,19,immune response-regulating signaling pathway,19_GO:0002376 immune system process,-2.4789648299879734,9.927666083916083,4.938475390923229,30286,352,26,3,11.538461538461538,6.265626800161944,916|11118|11120,CD3E|BTN3A2|BTN2A1,0.0,0,4,0,0,-3.9082924773191543,30.925119128658952,
1,-2.405239145373306,R-HSA-1280218,M1,1,0,Reactome Gene Sets,6,Adaptive Immune System,,-2.405239145373306,6.066907051282051,4.169136212802346,30286,768,26,4,15.384615384615385,7.07589393082923,916|11004|11118|11120,CD3E|KIF2C|BTN3A2|BTN2A1,0.0,0,4,0,0,-3.9082924773191543,30.925119128658952,
1,-2.3700187877322993,GO:0002253,M1,1,0,GO Biological Processes,19,activation of immune response,19_GO:0002376 immune system process,-2.3700187877322993,9.076723276723277,4.675076403471326,30286,385,26,3,11.538461538461538,6.265626800161944,916|11118|11120,CD3E|BTN3A2|BTN2A1,0.0,0,4,0,0,-3.9082924773191543,30.925119128658952,
1,-1.7443602996113516,GO:0050778,M1,1,0,GO Biological Processes,19,positive regulation of immune response,19_GO:0002376 immune system process,-1.7443602996113516,5.34333098094566,3.2915262168578465,30286,654,26,3,11.538461538461538,6.265626800161944,916|11118|11120,CD3E|BTN3A2|BTN2A1,0.0,0,4,0,0,-3.9082924773191543,30.925119128658952,
1,-3.6706176088029943,WP4630,M1,1,0,WikiPathways,27,Measles virus infection,,-3.6706176088029943,25.695135746606333,8.460639973490126,30286,136,26,3,11.538461538461538,6.265626800161944,916|3561|5610,CD3E|IL2RG|EIF2AK2,-0.30508483379084883,0,5,1,1,-3.6706176088029943,25.695135746606333,
1,-3.651950631875685,hsa05162,M1,1,0,KEGG Pathway,24,Measles,,-3.651950631875685,25.32274247491639,8.39438401087517,30286,138,26,3,11.538461538461538,6.265626800161944,916|3561|5610,CD3E|IL2RG|EIF2AK2,-0.30508483379084883,0,5,0,0,-3.6706176088029943,25.695135746606333,
1,-2.6033319452077928,GO:0042110,M1,1,0,GO Biological Processes,19,T cell activation,19_GO:0002376 immune system process,-2.6033319452077928,10.98911465892598,5.249013373567185,30286,318,26,3,11.538461538461538,6.265626800161944,916|1503|3561,CD3E|CTPS1|IL2RG,0.0,0,5,0,0,-3.6706176088029943,25.695135746606333,
1,-2.5272697115367895,GO:0008283,M1,1,0,GO Biological Processes,19,cell population proliferation,19_GO:0009987 cellular process,-2.5272697115367895,6.562513542795233,4.396393307335222,30286,710,26,4,15.384615384615385,7.07589393082923,916|1503|9837|9928,CD3E|CTPS1|GINS1|KIF14,0.0,0,5,0,0,-3.6706176088029943,25.695135746606333,
1,-2.1103374002993456,GO:0046649,M1,1,0,GO Biological Processes,19,lymphocyte activation,19_GO:0002376 immune system process,-2.1103374002993456,7.31074991953653,4.076566216941664,30286,478,26,3,11.538461538461538,6.265626800161944,916|1503|3561,CD3E|CTPS1|IL2RG,0.0,0,5,0,0,-3.6706176088029943,25.695135746606333,
1,-2.056998612831087,GO:0001819,M1,1,0,GO Biological Processes,19,positive regulation of cytokine production,19_GO:0048518 positive regulation of biological process,-2.056998612831087,6.989076923076923,3.9582644135818796,30286,500,26,3,11.538461538461538,6.265626800161944,916|5610|11118,CD3E|EIF2AK2|BTN3A2,0.0,0,5,0,0,-3.6706176088029943,25.695135746606333,
1,-1.841648157349876,GO:0045321,M1,1,0,GO Biological Processes,19,leukocyte activation,19_GO:0002376 immune system process,-1.841648157349876,5.814539869448355,3.494535832124035,30286,601,26,3,11.538461538461538,6.265626800161944,916|1503|3561,CD3E|CTPS1|IL2RG,0.0,0,5,0,0,-3.6706176088029943,25.695135746606333,
1,-1.6257240491815834,GO:0001775,M1,1,0,GO Biological Processes,19,cell activation,19_GO:0032501 multicellular organismal process,-1.6257240491815834,4.813413858868405,3.048569056804605,30286,726,26,3,11.538461538461538,6.265626800161944,916|1503|3561,CD3E|CTPS1|IL2RG,0.0,0,5,0,0,-3.6706176088029943,25.695135746606333,
1,-3.3069053677616917,M2641,M1,1,0,Oncogenic Signatures,4,GCNP SHH UP LATE.V1 UP,,-3.3069053677616917,19.306842328941777,7.241014446138554,30286,181,26,3,11.538461538461538,6.265626800161944,2030|3418|11004,SLC29A1|IDH2|KIF2C,-0.15941120931721067,0,6,1,1,-3.3069053677616917,19.306842328941777,
1,-3.180852001797783,M5930,M1,1,0,Hallmark Gene Sets,23,HALLMARK EPITHELIAL MESENCHYMAL TRANSITION,,-3.180852001797783,17.472692307692306,6.851148163919568,30286,200,26,3,11.538461538461538,6.265626800161944,2014|6303|11010,EMP3|SAT1|GLIPR1,-0.14362476721550865,0,7,1,1,-3.180852001797783,17.472692307692306,
1,-2.7384210075309254,M2864,M1,1,0,Oncogenic Signatures,4,TBK1.DF DN,,-2.7384210075309254,12.26153846153846,5.5991008510441445,30286,285,26,3,11.538461538461538,6.265626800161944,901|9928|22936,CCNG2|KIF14|ELL2,0.0,0,8,1,1,-2.7384210075309254,12.26153846153846,
1,-2.7297709776739745,M2867,M1,1,0,Oncogenic Signatures,4,TBK1.DF UP,,-2.7297709776739745,12.176092200482444,5.57626669461328,30286,287,26,3,11.538461538461538,6.265626800161944,2014|9638|9837,EMP3|FEZ1|GINS1,0.0,0,9,1,1,-2.7297709776739745,12.176092200482444,
1,-2.3694651094666135,R-HSA-1280215,M1,1,0,Reactome Gene Sets,6,Cytokine Signaling in Immune system,,-2.3694651094666135,5.927970248580936,4.103310139564511,30286,786,26,4,15.384615384615385,7.07589393082923,3561|4502|5610|9446,IL2RG|MT2A|EIF2AK2|GSTO1,0.0,0,10,1,1,-2.3694651094666135,5.927970248580936,
1,-1.607273087328037,GO:0071345,M1,1,0,GO Biological Processes,19,cellular response to cytokine stimulus,19_GO:0050896 response to stimulus,-1.607273087328037,4.735146966854284,3.011187726313892,30286,738,26,3,11.538461538461538,6.265626800161944,3561|4502|4605,IL2RG|MT2A|MYBL2,0.0,0,10,0,0,-2.3694651094666135,5.927970248580936,
1,-2.293996232612963,GO:0051656,M1,1,0,GO Biological Processes,19,establishment of organelle localization,19_GO:0051179 localization,-2.293996232612963,8.523264540337712,4.495759154536822,30286,410,26,3,11.538461538461538,6.265626800161944,9638|9928|11004,FEZ1|KIF14|KIF2C,0.0,0,11,1,1,-2.293996232612963,8.523264540337712,
1,-1.962027000743964,GO:0051640,M1,1,0,GO Biological Processes,19,organelle localization,19_GO:0051179 localization,-1.962027000743964,6.447487936417826,3.7511310359851833,30286,542,26,3,11.538461538461538,6.265626800161944,9638|9928|11004,FEZ1|KIF14|KIF2C,0.0,0,11,0,0,-2.293996232612963,8.523264540337712,
1,-1.6210783618175186,GO:0007420,M1,1,0,GO Biological Processes,19,brain development,19_GO:0032502 developmental process,-1.6210783618175186,4.793605571383349,3.039147399221975,30286,729,26,3,11.538461538461538,6.265626800161944,916|9638|9928,CD3E|FEZ1|KIF14,0.0,0,11,0,0,-2.293996232612963,8.523264540337712,
1,-1.5481994121433729,GO:0060322,M1,1,0,GO Biological Processes,19,head development,19_GO:0032502 developmental process,-1.5481994121433729,4.491694680640696,2.892159055815657,30286,778,26,3,11.538461538461538,6.265626800161944,916|9638|9928,CD3E|FEZ1|KIF14,0.0,0,11,0,0,-2.293996232612963,8.523264540337712,
1,-2.2423117834456145,GO:0009410,M1,1,0,GO Biological Processes,19,response to xenobiotic stimulus,19_GO:0050896 response to stimulus,-2.2423117834456145,8.164809489575845,4.37584747632396,30286,428,26,3,11.538461538461538,6.265626800161944,1503|2030|9446,CTPS1|SLC29A1|GSTO1,0.0,0,12,1,1,-2.2423117834456145,8.164809489575845,
1,-1.7513851921910248,GO:0043009,M1,1,0,GO Biological Processes,19,chordate embryonic development,19_GO:0032502 developmental process,-1.7513851921910248,5.376213017751479,3.306064635923638,30286,650,26,3,11.538461538461538,6.265626800161944,4522|9837|10443,MTHFD1|GINS1|N4BP2L2,0.0,0,13,1,1,-1.7513851921910248,5.376213017751479,
1,-1.715042052582909,GO:0009792,M1,1,0,GO Biological Processes,19,embryo development ending in birth or egg hatching,19_GO:0032502 developmental process,-1.715042052582909,5.207955978447782,3.2310418298314567,30286,671,26,3,11.538461538461538,6.265626800161944,4522|9837|10443,MTHFD1|GINS1|N4BP2L2,0.0,0,13,0,0,-1.7513851921910248,5.376213017751479,
